eps,theta,ρ,statusQuo,universalEps,τ,sr,h,ι,s,s_,c10,c20,nRoots,time
0.41375,0.5,1.0,False,False,0.15906196598923555,0.14040324814974756,0.484641509687184,0.3664729787533391,0.012181615483018065,0.013076411892895016,0.010850361330019868,0.023156197516424736,1,2.197455883026123
0.44,0.5,1.0,False,False,0.1606605237794395,0.1401583724930175,0.4841674718739333,0.3632674561353548,0.012132416644671249,0.013023497639990765,0.010876567024428402,0.02327259289083458,1,2.057445764541626
0.46625,0.5,1.0,False,False,0.16220572375051592,0.1399278545998386,0.4837100163122337,0.3600458002294237,0.01208574992143809,0.012973046009819621,0.010903111313704392,0.023388262594712956,1,2.067782163619995
0.4925,0.5,1.0,False,False,0.16369584793120717,0.13971173402312154,0.4832655301878552,0.3568096945787257,0.012041178623749317,0.012924112161986091,0.010929608908250761,0.023503017975390093,1,2.0160305500030518
0.5187499999999999,0.5,1.0,False,False,0.16513188465791487,0.13950921670009814,0.4828343565731123,0.3535618930635154,0.011998656912928278,0.012876763605555144,0.010956105587974154,0.023616886324989577,1,2.0258419513702393
0.545,0.5,1.0,False,False,0.16651736215280347,0.13931976136437732,0.4824179171775422,0.3503070111875888,0.011958327288200203,0.012831443288856666,0.010982778902684835,0.02372968619623431,1,2.043959617614746
0.5464552886957368,0.5,1.0,False,True,0.16659305902677307,0.1393095473705502,0.48239525858769716,0.3501265877095053,0.011956151630803004,0.01282900064425625,0.010984268134133583,0.02373590597443302,1,2.094478130340576
0.57125,0.5,1.0,False,False,0.16785241824918598,0.139142617370151,0.48201572063776593,0.34704663634027033,0.011920044485218474,0.012787986455201392,0.011009590356542595,0.023842396920441798,1,2.00643253326416
0.5975,0.5,1.0,False,False,0.16913874208678092,0.13897738046144043,0.48162635331668696,0.3437836882162219,0.01188363029565661,0.012746102340398982,0.011036420496169362,0.023953707074328076,1,0.6021108627319336
0.62375,0.5,1.0,False,False,0.17038385440740378,0.1388223561410017,0.4812493959077301,0.3405240033434016,0.011848981606222875,0.012705925542897812,0.011063336863728642,0.024064251108443124,1,0.5006048679351807
0.65,0.5,1.0,False,False,0.1715843077444358,0.13867784289685808,0.48088334261657556,0.33726675948000223,0.011815897539989049,0.012666957881308364,0.011090145590651438,0.024173810163973117,1,0.4951896667480469
0.02,0.5416666666666666,1.0,False,False,0.1223024520033194,0.14766108250251803,0.49610186269603423,0.4051223239877443,0.013567617975204933,0.014486499016682001,0.010614594541642685,0.021450332902004262,1,0.5823023319244385
0.04625,0.5416666666666666,1.0,False,False,0.1252596082798018,0.14697812956276074,0.4952059884665499,0.40322675471591934,0.013440541058266982,0.014360905880077476,0.010622243033257617,0.021554690852685045,1,0.554457426071167
0.0725,0.5416666666666666,1.0,False,False,0.1281038719363887,0.14633837605651154,0.4943540764340101,0.40116591554182063,0.01332219686243167,0.014244476907251932,0.010632890330337303,0.021661866740956014,1,0.5224077701568604
